,id_movie,department,gender,job,name,id
431471,281987,Directing,0,Director,George Christopher McCann,1341631
431474,281987,Directing,0,Director,Lucille Celic,1341632
431478,76122,Directing,0,Director,Leythum,579280
431481,138611,Directing,0,Director,Richard Desjardins,1020746
431482,138611,Directing,0,Director,Robert Monderie,1020751
431483,299969,Directing,2,Director,Zak Knutson,140909
431489,393629,Directing,0,Director,Geoff Lapaire,1239775
431495,350060,Directing,0,Director,Guðmundur Arnar Guðmundsson,1291496
431499,16766,Directing,2,Director,Shinji Higuchi,80752
431500,358924,Directing,1,Director,Barbara Kopple,22020
431511,362579,Directing,0,Director,Antonio Trashorras,234825
431524,336271,Directing,0,Director,Chris Trebilcock,1029298
431526,396004,Directing,2,Director,Jason William Lee,1615073
431549,208327,Directing,0,Director,Shinsuke Ogawa,1001012
431550,208327,Directing,0,Director,Peng Xiaolian,1191357
431551,394684,Directing,0,Director,Rodrigo Sorogoyen,96691
431554,361777,Directing,0,Director,Alberto Rodríguez,6521
431563,393158,Directing,0,Director,Helena Taberna,933695
431567,417406,Directing,0,Director,Scott B. Hansen,1375988
431570,393407,Directing,2,Director,Yvan Attal,2245
431577,375082,Directing,2,Director,Brett Rapkin,1087280
431582,336445,Directing,2,Director,Larry Charles,6767
431600,34836,Directing,0,Director,Matt Norman,1157635
431614,406042,Directing,0,Director,Mudassar Aziz,105166
431617,79431,Directing,0,Director,Andres Maimik,584991
431618,79431,Directing,0,Director,Rain Tolk,79759
431619,361758,Directing,2,Director,Toshio Masuda,68412
431634,363611,Directing,0,Director,Keiichi Ozawa,1269467
431642,376538,Directing,0,Director,Mio Ezaki,1119490
431645,376543,Directing,0,Director,Keiichi Ozawa,1269467
431647,376548,Directing,0,Director,Keiichi Ozawa,1269467
431649,376553,Directing,0,Director,Keiichi Ozawa,1269467
431655,200549,Directing,2,Director,Joe Ahearne,190341
431667,393603,Directing,0,Director,Jared Martin,105338
431668,393603,Directing,0,Director,Robert Mrazek,1607982
431669,83865,Directing,0,Director,Vladimir Toropchin,931252
431670,250895,Directing,0,Director,Vladimir Toropchin,931252
431673,370545,Directing,0,Director,Darina Shmidt,1571402
431682,411023,Directing,2,Director,Kief Davidson,129921
431684,411023,Directing,2,Director,Richard Ladkani,129922
431698,277296,Directing,2,Director,Roger Vadim,53767
431701,345920,Directing,2,Director,David Frankel,5065
431710,352498,Directing,0,Director,Kerem Sanga,1327643
431713,109301,Directing,2,Director,Wilfred Jackson,11434
431743,82916,Directing,0,Director,Shigemichi Sugita,1053634
431746,339396,Directing,2,Director,Jeff Wadlow,55075
431750,317938,Directing,0,Director,Katina Medina Mora,1310898
431753,358725,Directing,2,Director,Benoît Delépine,71929
431755,358725,Directing,2,Director,Gustave de Kervern,71930
431757,76964,Directing,2,Director,Albert Ray,89092
431760,346723,Directing,0,Director,Slávek Horák,1482819
431765,33065,Directing,2,Director,Konstantin Bronzit,108107
431766,33534,Directing,0,Director,Ilya Maksimov,146922
431769,109176,Directing,2,Director,Nick Marck,149619
431770,323673,Directing,2,Director,Kristoffer Tabori,115178
431774,419546,Directing,2,Director,Adam Curtis,142618
431787,57664,Directing,0,Director,Henry Hathaway,37360
431799,4462,Directing,0,Director,Henry Hathaway,37360
431804,164504,Directing,0,Director,Henry Hathaway,37360
431807,43380,Directing,0,Director,Henry Hathaway,37360
431818,392142,Directing,0,Director,Jonathan Barré,1603423
431822,276562,Directing,0,Director,Tom Jenkinson,1382852
431823,276562,Directing,0,Director,Rich Peppiatt,1382853
431824,423681,Directing,0,Director,Viesturs Kairišs,1189539
431828,322548,Directing,0,Director,Eddie O'Keefe,1095322
431831,421725,Directing,0,Director,Galen T. Chu,87059
431832,421725,Directing,2,Director,Mike Thurmeier,229962
431839,393764,Directing,0,Director,Julien Rambaldi,137201
431846,51953,Directing,0,Director,Pierre Falardeau,537978
431847,354979,Directing,0,Director,Paul Schrader,1035
431871,408619,Directing,2,Director,Jonathan Demme,16294
431875,367412,Directing,2,Director,Damien Chazelle,136495
431890,210306,Directing,2,Director,Neill Blomkamp,82194
431892,148318,Directing,0,Director,Hugo Latulippe,1127428
431893,148318,Directing,0,Director,François Prévost,1127429
431896,365323,Directing,0,Director,Dimitris Athanitis,1527065
431897,220124,Directing,2,Director,Anthony Simmons,186009
431900,932,Directing,2,Director,Wolfgang Staudte,14158
431911,932,Directing,2,Director,Hans Heinrich,14163
431914,41914,Directing,0,Director,Wiktor Grodecki,127330
431917,355338,Directing,0,Director,Josh Cooley,84496
431921,40026,Directing,0,Director,John 'Bud' Cardos,97966
431926,51592,Directing,2,Director,Sheldon Larry,144596
431933,99330,Directing,0,Director,Pongpat Wachirabunjong,127841
431936,223391,Directing,0,Director,Emiko Hiramatsu,144557
431940,245597,Directing,0,Director,Lee Hyeon-jong,1284286
431952,411039,Directing,2,Director,Zacharias Kunuk,97296
431963,300438,Directing,0,Director,Hardi Volmer,1084408
431987,134705,Directing,2,Director,Mika Kaurismäki,54767
431991,94894,Directing,0,Director,David L. Corley,1086964
431994,38625,Directing,0,Director,Tetsuo Shinohara,671828
431998,315955,Directing,2,Director,John Irvin,17784
432011,205939,Directing,1,Director,Anne K. Black,930333
432025,249703,Directing,0,Director,Selma Vilhunen,1000952
432029,37432,Directing,2,Director,Tom McLoughlin,63550
432031,18517,Directing,2,Director,Darin Ferriola,236583
432033,18424,Directing,2,Director,Harry Basil,60616
432035,408270,Directing,0,Director,Akihiko Shiota,80107
432040,42885,Directing,2,Director,Anthony Mann,40199
432053,30614,Directing,2,Director,Anthony Mann,40199
432064,387801,Directing,0,Director,Amat Escalante,56375
432067,400387,Directing,2,Director,Pieter Kuijpers,52169
432070,327175,Directing,0,Director,Wiktor Grodecki,127330
432071,80301,Directing,2,Director,Michael Feifer,64278
432072,347026,Directing,1,Director,Amma Asante,1193597
432100,413588,Directing,0,Director,Shujaat Saudagar,1672773
432111,345725,Directing,0,Director,Chen Jianbin,931172
432115,408267,Directing,0,Director,Ralitza Petrova,1653614
432118,81400,Directing,0,Director,Jan Svěrák,11688
432126,140541,Directing,0,Director,Greg Griffin,1112910
432129,303680,Directing,0,Director,Chihiro Amano,1385969
432142,220447,Directing,2,Director,Kentarô Ôtani,114722
432143,220447,Directing,2,Director,Keiichi Sato,1041674
432148,254011,Directing,0,Director,Park Je-hyun,118722
432156,146724,Directing,0,Director,Jeong Gi-hoon,496939
432158,202220,Directing,0,Director,Wong Tsz Ming,1185788
432161,214629,Directing,0,Director,Saxon Logan,1199328
432171,47778,Directing,2,Director,Mihalis Kakogiannis,65843
432174,324013,Directing,2,Director,Robert Altman,9789
432176,46975,Directing,2,Director,Alan Grint,127486
432179,424182,Directing,0,Director,Chris Alexander,1391645
432184,77304,Directing,0,Director,Boris Stepantsev,565310
432186,367732,Directing,0,Director,Chris Kasick,1534231
432190,158900,Directing,0,Director,Fredrik Edfeldt,110054
432199,408151,Directing,1,Director,Ilyssa Goodman,68773
432201,416261,Directing,2,Director,Charlie Vaughn,1045188
432205,375345,Directing,0,Director,Eric Bilitch,1562812
432208,410259,Directing,0,Director,Teddy Smith,1410109
432210,240723,Directing,1,Director,Vanessa Parise,566987
432214,167012,Directing,2,Director,Kevin Connor,95329
432217,279229,Directing,2,Director,Felix Fuchssteiner,239235
432218,279229,Directing,1,Director,Katharina Schöde,1459484
432236,316015,Directing,1,Director,Penelope Buitenhuis,130326
432245,203539,Directing,2,Director,Wolfgang Groos,147428
432248,226001,Directing,0,Director,Marc-Andreas Bochert,1184519
432252,266568,Directing,2,Director,Uwe Janson,221508
432254,410314,Directing,1,Director,Christie Will,63783
432257,149786,Directing,2,Director,Allan Arkush,83198
432260,216647,Directing,0,Director,Karin Brandauer,1121267
432262,51959,Directing,2,Director,Martin Frič,544250
432264,313896,Directing,0,Director,Tobias Wiemann,1276771
432268,374319,Directing,2,Director,Matthias Steurer,1107948
432272,279558,Directing,1,Director,Maria von Heland,53339
432273,268712,Directing,2,Director,Christian Theede,232623
432274,374247,Directing,2,Director,Zoltan Spirandelli,38625
432277,6103,Directing,2,Director,Lou Antonio,13871
432300,329981,Directing,0,Director,Farren Blackburn,1174090
432335,30374,Directing,0,Director,Andrew Marton,57142
432357,352186,Directing,0,Director,Chris McCoy,1491596
432359,407172,Directing,2,Director,Pat Kiely,209819
432362,50835,Directing,2,Director,Kurt Voss,21404
432366,308423,Directing,0,Director,Matthew Hammett Knott,1394801
432370,362610,Directing,0,Director,Marcos Cabotá,588181
432373,362610,Directing,0,Director,Toni Bestard,936999
432383,387558,Directing,0,Director,Jane Gull,1564559
432389,167644,Directing,0,Director,Mika Ronkainen,1026299
432391,59853,Directing,0,Director,Carlo Mazzacurati,93725
432400,73077,Directing,0,Director,Francesco Patierno,68149
432406,41599,Directing,2,Director,Joseph L. Mankiewicz,10601
432415,150065,Directing,0,Director,Victoria Mahoney,42138
432424,49927,Directing,2,Director,Wang Xiaoshuai,1016305
432429,129383,Directing,0,Director,Yoshimitsu Morita,225738
432431,383788,Directing,0,Director,Dominik Hartl,1103835
432452,413452,Directing,2,Director,Knate Gwaltney,1371036
432469,332794,Directing,2,Director,Jérôme Salle,69987
432480,401061,Directing,2,Director,Shawn Crahan,92319
432484,378064,Directing,0,Director,Naoko Yamada,1072778
432509,262831,Directing,0,Director,Tung Wang,1158889
432514,364111,Directing,0,Director,Tatsuyuki Nagai,1243962
432521,19961,Directing,2,Director,Gisaburō Sugii,73121
432523,181456,Directing,0,Director,Samuel Fuller,26959
432527,369336,Directing,2,Director,David Zellner,558860
432529,395763,Directing,2,Director,Jalil Lespert,72327
432535,383807,Directing,1,Director,Katell Quillévéré,563356
432540,402693,Directing,2,Director,Marcel Barrena,1152634
432542,41619,Directing,0,Director,Leander Haußmann,23116
432545,63244,Directing,0,Director,Matthew Longfellow,1031794
432546,40690,Directing,0,Director,Matthew Longfellow,1031794
432547,102622,Directing,0,Director,Tim Kirkby,142517
432548,61903,Directing,2,Director,Byron Haskin,51000
432566,148766,Directing,2,Director,Irving Rapper,93904
432569,131074,Directing,2,Director,Charles Crichton,8929
432577,71984,Directing,2,Director,Anthony Asquith,32919
432581,53598,Directing,2,Director,Edward F. Cline,13953
432586,198227,Directing,2,Director,Monta Bell,1024473
432597,22689,Directing,2,Director,Albert Ray,89092
432603,175983,Directing,0,Director,George Nichols Jr.,585135
432604,175983,Directing,1,Director,Wanda Tuchock,1010628
432620,125578,Directing,2,Director,Ray Enright,34751
432622,254047,Directing,0,Director,Matt Berman,22230
432626,128104,Directing,0,Director,Anaïs Barbeau-Lavalette,993676
432638,64965,Directing,0,Director,Giovanni Veronesi,85551
432639,396232,Directing,0,Director,Reuben Atlas,1160621
432640,396232,Directing,2,Director,Jerry Rothwell,78055
432641,378480,Directing,0,Director,Matteo Zoppis,1385799
432642,378480,Directing,0,Director,Alessio Rigo de Righi,1318674
432643,393961,Directing,2,Director,Michal Siewierski,1608971
432644,380699,Directing,0,Director,Antonino D'Ambrosio,1571374
432653,76010,Directing,0,Director,Juan Manuel Cotelo,1193421
432654,87561,Directing,0,Director,Jean Genet,115467
432660,381685,Directing,0,Director,Raúl Campos,1628036
432661,403911,Directing,0,Director,Raúl Campos,1628036
432662,403911,Directing,0,Director,Jan Suter,1695407
432665,29066,Directing,2,Director,Roger Corman,102429
432672,200655,Directing,0,Director,Howard Alk,927798
432675,299641,Directing,0,Director,Jonathan Kesselman,557818
432678,84672,Directing,0,Director,Jean-Pierre Gorin,53782
432685,376502,Directing,0,Director,Rich Fox,1399186
432686,241206,Directing,2,Director,Irving Brecher,13981
432698,104989,Directing,0,Director,Irwin Allen,7506
432707,64428,Directing,0,Director,Cliff Owen,201393
432710,396744,Directing,0,Director,Max Lewkowicz,1617538
432716,361251,Directing,0,Director,Francisco Varone,1515468
432718,394224,Directing,2,Director,David Zellner,558860
432720,97340,Directing,0,Director,Óskar Thór Axelsson,1065015
432742,130402,Directing,0,Director,Eagle Pennell,1073786
432744,413764,Directing,0,Director,Bartosz M. Kowalski,1673501
432746,39395,Directing,0,Director,Radu Muntean,129564
432750,333516,Directing,0,Director,Hannaleena Hauru,1447791
432752,128250,Directing,0,Director,Annemarie Jacir,56376
432767,106887,Directing,0,Director,Armando Robles Godoy,1302048
432776,328416,Directing,2,Director,Rick King,15305
432779,340616,Directing,0,Director,Rachel Lang,1468062
432784,396330,Directing,0,Director,Matt Peters,1637776
432785,396330,Directing,0,Director,Melchior Zwyer,1637778
432788,72826,Directing,0,Director,Junji Kurata,567244
432797,113119,Directing,0,Director,Minoru Kanaya,1056323
432798,113119,Directing,0,Director,Kiyosumi Kuzakawa,1056324
432802,277834,Directing,2,Director,Ron Clements,15810
432803,277834,Directing,2,Director,John Musker,15811
432852,354421,Directing,0,Director,Brian Hill,650544
432860,41973,Directing,1,Director,Charlotte Zwerin,1477
432861,276578,Directing,0,Director,Philippe Gagnon,228282
432880,27211,Directing,2,Director,Atıf Yılmaz,97278
432884,345470,Directing,0,Director,Jake Gavin,1513673
432887,419471,Directing,2,Director,Quentin Lee,231550
432919,355506,Directing,2,Director,Gregg Bishop,144232
432928,421313,Directing,0,Director,James Nunn,1088096
432964,140491,Directing,0,Director,Michael Shumway,929111
432993,26370,Directing,0,Director,Dollan Cannell,1250855
433006,376866,Directing,2,Director,Pablo Larraín,225009
433091,74493,Directing,0,Director,Takashi Yamazaki,43652
433094,52254,Directing,0,Director,David Sieveking,145639
433103,384682,Directing,2,Director,Josh Gordon,60922
433104,384682,Directing,2,Director,Will Speck,60923
433114,363093,Directing,0,Director,Park Hoon-Jung,557736
433117,252874,Directing,0,Director,Shogo Yabuuchi,1288247
433119,105711,Directing,1,Director,Maya Deren,96813
433122,88065,Directing,0,Director,Milton Moses Ginsberg,563031
433124,128111,Directing,2,Director,Kang Yi-kwan,1086398
433127,102871,Directing,2,Director,Rolando Colla,1014561
433133,71543,Directing,0,Director,Nir Bergman,563341
433138,44010,Directing,2,Director,Kyle Lawrence,130028
433144,44010,Directing,2,Director,Caleb Doyle,1025354
433148,112033,Directing,0,Director,Danyael Sugawara,1053730
433150,86821,Directing,2,Director,Chris Mortensen,933748
433156,201365,Directing,0,Director,Glenio Bonder,1183493
433159,233383,Directing,2,Director,James MacTaggart,190514
433164,346443,Directing,0,Director,Maciej Bochniak,1429868
433172,95046,Directing,2,Director,Garson Kanin,100131
433177,62439,Directing,2,Director,Kim Young-tak,1296107
433188,365942,Directing,2,Director,Peter Chelsom,36804
433262,330459,Directing,2,Director,Gareth Edwards,129894
433342,353979,Directing,0,Director,Carles Torrens,1017209
433365,259695,Directing,2,Director,Ben Affleck,880
433388,381288,Directing,2,Director,M. Night Shyamalan,11614
433470,382653,Directing,0,Director,Johnny Ma,1196500
433472,381043,Directing,0,Director,Alexandre Lehmann,1049745
433484,311764,Directing,0,Director,Isaac Rentz,1422143
433496,384673,Directing,0,Director,Sonia Kennebeck,1567335
433519,305943,Directing,0,Director,Andy Goddard,1216399
433535,426576,Directing,0,Director,Rob Williams,1780936
433539,54539,Directing,2,Director,Marcel L'Herbier,143353
